[17/Jul/2022 04:26:45] INFO [django.utils.autoreload:643] Watching for file changes with StatReloader
[17/Jul/2022 04:26:45] DEBUG [django.utils.autoreload:321] Waiting for apps ready_event.
[17/Jul/2022 04:26:45] DEBUG [django.utils.autoreload:333] Apps ready_event triggered. Sending autoreload_started signal.
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:287] Watching dir /app/base/templates with glob **/*.
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:287] Watching dir /app/locale with glob **/*.mo.
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:287] Watching dir /app/base/locale with glob **/*.mo.
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/management/sql.py first seen with mtime 1658031709.9102397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/backends/base/introspection.py first seen with mtime 1658031709.9232397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/auth/base_user.py first seen with mtime 1658031709.3592396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/hmac.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/migrations/state.py first seen with mtime 1658031709.9392397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/views/decorators/common.py first seen with mtime 1658031710.0092397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/checks/compatibility/__init__.py first seen with mtime 1658031709.9022396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/email/utils.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1658031709.9512396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/keyword.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/handlers/exception.py first seen with mtime 1658031709.9062397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_decimal.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629596.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/fields/files.py first seen with mtime 1658031709.9492397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/servers/basehttp.py first seen with mtime 1658031709.9202397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/defaulttags.py first seen with mtime 1658031709.9842396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/response.py first seen with mtime 1658031709.9852397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/views/__init__.py first seen with mtime 1658031710.0072396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/email/header.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/email/generator.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/backends/sqlite3/features.py first seen with mtime 1658031709.9342396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/test/html.py first seen with mtime 1658031709.9912395
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/multiprocessing/process.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/unittest/main.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/socket.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/backports/zoneinfo/_czoneinfo.cpython-38-x86_64-linux-gnu.so first seen with mtime 1658031708.8732398
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/module_loading.py first seen with mtime 1658031710.0032396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/sqlparse/utils.py first seen with mtime 1658031708.7252398
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/views/generic/__init__.py first seen with mtime 1658031710.0102396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/heapq.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/sqlparse/filters/reindent.py first seen with mtime 1658031708.7272396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/backends/__init__.py first seen with mtime 1658031709.9212396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/functions/mixins.py first seen with mtime 1658031709.9532397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/staticfiles/apps.py first seen with mtime 1658031709.8912396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/token.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/sqlite3/dbapi2.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/wsgiref/util.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1658031709.2912397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/checks/compatibility/django_4_0.py first seen with mtime 1658031709.9022396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_datetime.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629581.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/__init__.py first seen with mtime 1658031709.9412396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/numbers.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/fractions.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/staticfiles/views.py first seen with mtime 1658031709.8932397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/re.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/_sitebuiltins.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/migrations/operations/special.py first seen with mtime 1658031709.9412396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/email/policy.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/urls/__init__.py first seen with mtime 1658031709.9932396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/duration.py first seen with mtime 1658031709.9992397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/backends/sqlite3/base.py first seen with mtime 1658031709.9342396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/crypto.py first seen with mtime 1658031709.9962397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/expressions.py first seen with mtime 1658031709.9452395
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/backports/zoneinfo/__init__.py first seen with mtime 1658031708.8712397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/backends/sqlite3/introspection.py first seen with mtime 1658031709.9352396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/base_tasks.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/json/encoder.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/cache/utils.py first seen with mtime 1658031709.8972397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/smartif.py first seen with mtime 1658031709.9862397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/xml/__init__.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/urllib/response.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/middleware/csrf.py first seen with mtime 1658031709.9812396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/dis.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/_os.py first seen with mtime 1658031709.9952397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/dates.py first seen with mtime 1658031709.9982395
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/difflib.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/loaders/base.py first seen with mtime 1658031709.9882395
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/sqlparse/filters/aligned_indent.py first seen with mtime 1658031708.7262397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/inspect.py first seen with mtime 1658031710.0012395
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/warnings.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/test/utils.py first seen with mtime 1658031709.9932396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/ctypes/_endian.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/wsgiref/__init__.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/uuid.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/email/_header_value_parser.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/linecache.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/termcolors.py first seen with mtime 1658031710.0032396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/templatetags/log.py first seen with mtime 1658031709.2912397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/handlers/__init__.py first seen with mtime 1658031709.9062397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/exceptions.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/loaders/filesystem.py first seen with mtime 1658031709.9882395
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/threading.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/filters.py first seen with mtime 1658031709.1172397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/datetime.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/middleware/security.py first seen with mtime 1658031709.9822397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/concurrent/futures/__init__.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/test/testcases.py first seen with mtime 1658031709.9922397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django_heroku/__init__.py first seen with mtime 1658031711.0752397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/sqlite3/__init__.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/urls/converters.py first seen with mtime 1658031709.9942396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_queue.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629579.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/selectors.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/contenttypes/admin.py first seen with mtime 1658031709.4282396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_blake2.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629587.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/files/locks.py first seen with mtime 1658031709.9042397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/http/request.py first seen with mtime 1658031709.9792397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/email/mime/text.py first seen with mtime 1657629599.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/datastructures.py first seen with mtime 1658031709.9972396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/importlib/util.py first seen with mtime 1657629598.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/cache/backends/__init__.py first seen with mtime 1658031709.8982396
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/functions/text.py first seen with mtime 1658031709.9532397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/management/color.py first seen with mtime 1658031709.9102397
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/socketserver.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /app/todo/settings.py first seen with mtime 1658032005.4694448
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/ipaddress.py first seen with mtime 1657629597.0
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/bdb.py first seen with mtime 1657629597.0
